userid,foodid
2145, 42 19 81 224 178 173 212 294 577 104 2 530 137 435 309 166 261 369 213 194
2148, 42 19 230 117 192 133 47 224 178 173 294 1 2 104 435 530 322 166 137 272
2162, 61 80 4 167 294 212 1 173 2 435 577 137 104 322 395 166 105 309 261 125
2165, 4 83 173 2 435 137 322 213 369 125 284 73 404 272 402 437 397 38 185 669
8553, 67 192 83 69 167 577 2 137 435 530 166 261 309 194 125 73 272 129 232 5
2169, 80 117 133 83 2 168 309 105 125 244 529 506 53 97 397 162 124 696 636 419
2172, 80 230 133 69 322 168 261 839 125 396 272 22 244 404 5 506 53 807 97 402
2180, 80 230 67 4 133 167 137 322 213 105 309 261 369 114 396 284 22 404 5 402
2182, 25 19 81 173 212 322 435 261 395 168 114 369 105 194 129 382 22 396 232 272
2187, 80 117 192 133 83 167 212 577 104 395 137 435 168 166 261 309 369 194 114 213
2190, 886 34 41 102 719 61 167 69 230 322 284 110 47 696 67 178 83 309 442 173
2195, 107 42 67 117 83 4 173 577 2 395 435 530 261 309 369 114 213 396 232 442
2202, 18 41 110 67 192 133 69 212 577 104 322 395 435 168 530 166 309 369 194 105
2203, 80 102 81 61 110 230 67 192 47 83 4 167 173 294 212 1 577 104 395 435
2204, 81 61 110 230 117 133 47 83 69 4 178 1 2 577 395 530 309 322 166 137
2207, 18 34 81 110 230 117 47 167 104 322 137 530 261 309 114 213 839 73 272 129
369, 19 41 80 61 110 67 224 47 83 69 4 167 178 294 212 1 2 395 137 435
2216, 80 230 69 224 83 178 212 294 1 530 322 137 261 395 114 369 73 125 105 396
2219, 102 110 67 133 178 294 212 577 104 2 530 166 261 194 105 839 272 129 442 22
2220, 41 61 81 230 117 192 178 212 173 530 137 166 104 261 395 114 168 194 309 73
2223, 107 67 192 83 212 322 577 137 2 261 166 395 114 105 309 194 129 73 529 244
2226, 230 117 133 83 167 173 322 137 168 530 309 369 114 73 129 382 5 38 53 437
2230, 25 81 230 178 47 212 167 4 294 577 166 194 105 38 168 839 129 73 53 382
2231, 41 167 212 104 322 168 194 284 129 404 529 5 185 506 38 53 807 402 397 162
2232, 19 81 61 230 117 192 69 4 1 577 395 137 435 194 213 105 839 396 272 284
2243, 41 80 110 230 47 133 83 173 294 577 322 395 261 369 194 114 213 105 839 129
2259, 80 81 107 167 110 192 83 213 117 47 4 224 133 104 839 69 212 1 122 309
2267, 192 604 230 212 117 395 194 114 425 369 459 129 839 105 213 442 232 5 506 168
2274, 41 178 2 166 213 105 284 129 442 382 185 53 807 437 459 76 48 118 757 65
2277, 42 19 102 81 61 117 224 83 4 173 294 1 577 104 2 530 168 395 435 261
2281, 1089 1767 4551 2401 1404 2275 3972 5406 2266 370 2179 4358 4144 3349 2246 2785 1337 2104 941 3481
2283, 69 212 577 104 166 194 105 839 125 272 442 22 244 529 5 807 162 86 225 604
2284, 61 224 192 4 178 1 2 435 530 166 213 105 125 396 73 284 129 232 442 22
2291, 42 80 102 67 224 192 47 83 69 167 178 173 294 212 1 577 2 322 395 435
2294, 80 110 117 192 133 69 4 167 212 577 322 395 435 168 530 166 194 213 839 125
2309, 230 67 192 83 167 212 577 2 322 137 435 530 261 369 194 213 105 125 396 73
2310, 47 83 69 178 1 577 104 435 168 530 114 213 396 272 284 129 232 22 244 404
2315, 19 80 102 61 230 67 47 173 294 1 322 395 137 168 309 369 105 839 125 396
386, 61 110 117 133 67 83 1 369 137 530 435 114 166 213 125 232 73 129 284 506
2321, 4 69 224 212 192 807 530 442 369 322 114 194 396 125 272 166 791 839 1032 261
2323, 19 67 117 133 4 294 577 435 309 114 125 396 232 442 22 244 5 506 402 86
2324, 224 133 83 178 173 104 137 261 369 194 213 105 442 22 244 404 506 53 437 402
2326, 2 61 604 886 192 2910 117 137 213 224 294 425 67 309 577 396 114 97 490 65
2329, 80 110 230 224 192 173 212 577 2 395 435 168 166 261 369 194 114 213 105 125
2337, 25 107 42 110 117 192 133 47 224 83 173 294 1 104 2 395 166 369 213 105
2340, 25 41 110 230 133 47 173 294 1 104 395 435 309 322 137 261 369 114 396 73
8582, 139 69 83 212 117 167 173 194 309 114 530 168 369 396 284 839 604 459 232 53
2344, 107 61 110 67 117 224 178 173 294 212 322 395 166 261 309 369 194 114 105 125
2345, 42 81 230 117 69 178 137 530 309 213 396 73 284 232 442 22 404 382 5 807
2351, 25 102 61 294 167 110 212 173 104 178 404 530 442 369 105 232 194 168 396 272
2359, 110 117 192 47 4 167 212 577 2 322 137 435 114 105 839 125 396 73 272 232
2363, 107 110 192 69 212 224 1 47 173 167 166 125 395 194 322 137 104 309 284 97
2365, 107 80 117 47 4 173 212 1 104 322 137 435 166 369 114 213 105 839 396 73
2367, 34 25 80 67 117 224 192 47 133 83 69 167 173 294 1 577 104 2 395 137
2371, 107 102 110 230 67 117 192 133 83 167 173 212 104 2 395 137 435 168 530 309
2377, 107 19 102 81 61 67 117 224 192 47 69 167 178 212 1 577 104 395 435 168
2379, 25 42 19 102 61 67 47 69 4 178 173 104 322 137 309 73 284 129 232 22
2380, 42 224 192 133 69 294 104 114 213 105 839 272 129 232 442 22 185 53 807 97
2381, 81 117 173 168 369 213 105 839 396 284 232 442 5 185 506 53 807 437 97 397
2387, 25 47 322 395 137 168 530 309 369 194 114 213 396 232 442 22 382 185 53 807
2389, 25 107 61 133 83 173 1 577 104 322 395 137 435 309 369 114 213 396 73 272
2390, 102 67 224 47 4 167 178 104 530 166 369 194 114 213 105 396 272 129 232 442
2392, 25 102 81 117 67 69 4 178 294 1 530 137 395 435 194 114 125 129 73 396
2400, 25 41 80 117 47 224 69 4 2 104 168 137 369 839 73 129 272 232 442 5
2405, 42 41 80 67 117 192 69 4 167 178 294 212 1 577 2 322 435 168 530 166
2413, 61 230 133 83 69 178 104 2 213 396 284 244 382 529 53 807 437 402 397 162
2414, 19 81 102 61 230 178 47 212 117 4 294 577 1 173 395 309 261 137 114 322
2419, 69 167 294 212 125 129 404 529 185 38 402 86 696 76 225 48 118 528 669 791
2423, 4547 4678 5482 1110 5261 3437 2438 5474 431 3009 3406 5372 4035 2835 1478 791 4632 5171 4631 636
2427, 25 61 67 117 224 192 83 4 178 173 294 577 104 322 395 168 261 309 369 105
2431, 230 117 224 47 69 4 167 173 294 1 530 261 369 213 105 839 73 129 22 404
2437, 80 110 133 178 173 1 395 137 530 166 261 369 839 396 232 442 244 404 185 506
2449, 81 4 167 212 322 395 137 530 166 194 114 125 396 272 442 244 185 53 97 763
2450, 81 133 67 224 69 178 104 395 213 232 284 22 244 529 404 382 5 437 397 636
2453, 67 69 1 577 2 395 137 435 530 166 261 309 194 114 213 105 125 73 272 129
2470, 294 577 2 530 194 114 125 284 382 5 402 763 86 76 419 791 384 32 312 68
2474, 107 102 61 230 67 224 133 4 167 173 294 577 104 2 322 395 137 435 530 261
2475, 81 4 167 173 1 2 322 435 530 166 261 309 194 114 839 396 73 284 232 22
2476, 81 47 83 4 167 173 435 261 369 194 114 213 105 396 73 284 129 232 22 244
2478, 102 230 117 192 47 83 4 178 104 137 168 309 369 213 839 129 232 244 404 382
2480, 42 19 230 224 47 133 4 212 1 104 137 435 530 369 105 839 73 284 232 22
2481, 61 19 4007 3672 625 125 52 1527 261 1 2129 4071 73 414 162 105 409 443 534 384
2488, 117 192 167 212 577 104 322 395 137 261 369 114 396 272 129 244 404 185 506 807
2495, 25 110 224 178 1 83 294 167 173 435 104 2 137 309 194 369 166 396 839 213
2508, 25 102 81 80 47 67 192 133 167 294 104 322 435 577 2 213 261 166 168 114
2509, 25 107 19 230 224 47 4 178 173 212 1 104 137 435 530 309 839 272 284 244
2510, 67 117 224 192 47 133 83 167 173 294 212 1 577 104 322 168 530 166 261 309
2512, 42 19 41 102 61 110 133 83 4 167 69 178 173 212 294 104 577 1 168 2
2517, 80 230 117 133 83 69 167 178 577 322 435 166 309 369 114 213 105 839 125 284
2519, 42 61 67 47 4 178 212 294 2 577 104 395 309 322 168 166 114 194 213 839
2527, 80 110 230 192 47 133 83 69 4 178 173 294 212 577 104 322 137 168 166 261
2530, 1279 425 604 61 65 110 230 47 83 192 1112 171 406 882 67 1767 168 178 284 696
2534, 42 19 61 81 80 67 224 4 133 83 178 1 530 435 2 577 322 137 166 261
2536, 41 102 173 83 294 104 1 2 322 530 261 166 309 105 396 244 382 185 38 529
2539, 25 42 80 230 67 224 133 173 1 104 2 395 137 435 168 530 166 194 114 213
2542, 977 307 1191 529 244 1240 1396 4061 448 2889 5431 2254 180 178 428 5003 4 230 4001 719
2545, 224 69 167 212 2 395 168 309 114 105 839 125 396 272 232 442 404 382 529 506
2547, 4 167 178 168 105 839 129 404 382 185 506 53 437 397 696 225 636 757 65 669
2555, 18 34 80 81 110 230 67 117 133 83 69 4 167 173 104 2 322 395 137 435
2557, 34 25 41 61 230 67 224 4 83 178 212 167 173 294 1 530 435 2 577 137
2558, 2 425 47 69 763 449 839 1162 261 212 807 192 185 696 437 369 284 1996 22 126
2561, 192 133 212 294 577 105 125 114 322 807 38 369 396 272 22 73 459 53 382 436
2568, 19 81 67 69 83 212 117 167 4 294 577 435 1 166 194 395 105 125 137 104
2571, 41 133 4 294 212 104 2 322 395 168 261 369 213 105 272 284 129 232 442 22
429, 230 67 117 224 192 83 4 167 294 212 577 104 322 395 435 530 114 105 396 73
2577, 133 178 294 577 104 322 395 435 530 166 309 369 114 125 396 73 272 129 442 244
2590, 102 81 61 224 133 1 2 322 137 435 168 530 166 309 369 194 114 213 105 839
2591, 107 224 133 178 173 104 322 137 168 166 261 309 369 125 396 232 442 22 244 404
2592, 81 47 294 1 530 839 396 284 232 22 244 382 529 5 185 53 807 97 402 763
2597, 67 47 577 166 395 105 213 114 322 807 38 168 369 396 272 284 129 442 22 459
2598, 102 110 224 192 178 4 173 69 212 322 435 530 137 1 2 261 395 114 105 404
2602, 117 167 294 137 114 213 105 125 73 284 129 232 22 244 529 5 506 53 437 402
2605, 107 230 67 4 117 178 47 133 83 104 309 395 168 369 261 114 73 213 284 382
2608, 107 47 133 83 173 294 104 322 137 2 213 168 114 284 369 309 839 382 22 73
2610, 42 224 47 133 83 69 167 178 294 212 1 577 322 395 435 530 261 369 114 105
2611, 230 224 47 4 178 173 395 137 530 261 213 105 839 73 284 129 232 22 244 404
2614, 42 83 4 1 104 435 396 129 232 5 244 53 402 124 757 65 118 791 32 490
2617, 34 81 110 230 67 117 224 192 47 69 4 294 212 1 577 104 2 435 168 166
2619, 80 47 83 212 104 435 168 369 309 125 284 396 232 129 244 382 185 38 97 529
2623, 117 224 192 47 133 83 69 167 173 294 212 577 2 395 137 168 530 166 261 309
2626, 47 173 322 137 261 272 129 442 244 529 5 53 807 437 397 162 124 459 696 48
2628, 230 67 192 83 167 178 173 1 577 104 2 322 137 168 166 309 369 194 114 839
2633, 107 42 19 81 192 67 69 83 224 212 577 435 1 173 166 194 395 309 114 322
8632, 139 4 133 294 212 173 2 435 137 322 213 395 166 105 194 369 284 22 5 402
2642, 81 230 117 133 69 167 173 294 2 137 168 369 114 213 396 284 129 232 22 404
2644, 42 41 81 117 224 133 83 178 1 322 137 435 168 530 166 309 194 213 105 839
2647, 41 61 192 69 178 294 435 1 166 194 395 125 213 530 807 168 369 396 272 839
2648, 42 102 61 80 230 47 224 83 192 167 104 212 322 1 2 435 166 261 839 105
2652, 80 192 133 83 4 178 1 2 435 168 309 194 114 213 105 284 129 22 244 404
2657, 107 67 224 4 117 192 178 1 133 212 83 294 577 530 2 309 395 194 168 369
2658, 2 42 102 230 192 69 178 213 577 105 212 129 1162 294 839 194 1 802 272 171
2661, 42 19 41 80 81 61 110 230 67 117 224 192 133 69 178 212 1 104 2 137
2664, 609 841 702 307 3739 3187 799 5203 721 591 102 137 722 3072 4817 707 802 67 173 80
2669, 2 47 425 80 61 110 4 104 230 192 1 67 105 669 178 449 396 232 757 435
2682, 3237 1179 779 107 5311 41 2054 1215 19 42 1018 124 4261 61 449 413 5475 468 907 1261
2683, 41 47 83 4 178 173 322 435 166 309 369 194 114 125 396 73 272 284 232 442
2685, 139 80 110 47 178 4 167 83 173 294 104 212 137 213 369 105 309 839 194 129
2687, 25 19 81 110 67 83 224 178 47 133 167 4 294 577 435 194 395 309 105 213
2688, 19 117 83 4 1 104 2 322 435 369 73 284 442 22 244 404 5 437 97 402
2689, 80 102 110 192 224 212 47 178 167 2 294 114 166 125 577 395 137 104 435 261
2694, 3384 34 2 105 178 425 230 22 3921 3829 81 4714 168 137 125 2670 192 419 76 194
2708, 19 81 192 69 224 212 117 294 577 435 1 194 395 309 125 213 114 104 807 168
2709, 19 230 192 224 4 178 212 294 1 104 530 309 166 261 213 194 114 105 839 73
2711, 80 102 133 178 294 212 104 2 435 261 369 213 839 396 73 272 284 129 232 442
2713, 107 110 192 173 294 577 369 194 22 244 404 382 529 53 402 162 763 124 459 696
2715, 107 80 61 230 67 224 192 133 83 69 173 212 1 104 137 168 166 261 194 114
2718, 4437 2 167 230 696 81 105 436 47 741 212 395 178 133 67 104 224 839 322 449
2722, 102 67 133 47 224 167 212 294 309 168 137 369 114 105 125 272 5 404 529 38
2729, 102 230 117 167 173 2 322 395 435 168 309 114 839 272 442 22 404 382 185 506
2736, 67 224 173 294 322 309 194 213 396 129 232 442 22 244 529 506 437 162 763 696
2739, 173 294 577 322 125 73 129 22 244 404 506 53 97 397 225 48 636 419 757 65
2743, 42 19 192 224 223 110 69 212 395 194 178 230 4 173 580 265 272 577 47 1
2745, 47 137 284 232 442 22 382 185 506 53 437 402 397 162 763 124 696 604 48 65
2747, 80 102 61 67 117 192 47 133 83 69 4 294 212 1 577 2 322 137 435 168
2748, 41 81 61 110 117 224 192 133 69 178 294 212 2 322 137 435 530 166 309 369
2749, 81 192 67 69 47 577 435 166 194 105 261 213 137 114 807 168 396 284 839 604
2751, 41 80 67 117 192 47 133 83 69 167 178 173 294 1 577 104 2 137 166 261
2753, 5308 358 2741 5531 613 4478 1571 402 1861 4694 3343 1135 502 4999 4748 4393 3857 4931 3212 3956
2755, 41 80 102 110 67 69 178 294 212 395 137 530 369 194 114 125 73 129 232 382
2756, 1315 1597 107 1 414 41 451 212 294 114 757 2735 272 402 530 118 1359 1534 73 192
2759, 139 81 117 192 47 133 4 167 178 173 1 577 104 137 168 530 261 309 369 194
2762, 25 41 80 192 133 47 69 173 212 4 294 395 577 435 166 1 104 213 322 261
2763, 107 80 61 67 117 192 167 178 577 137 166 309 194 105 839 125 73 272 442 529
2765, 67 173 104 395 261 369 213 105 839 272 232 442 244 5 185 506 38 97 397 162
2767, 61 178 1 2 322 137 530 309 125 73 272 129 232 22 244 404 5 185 506 53
2775, 34 80 224 577 178 167 133 83 114 272 322 261 839 118 213 402 129 5 369 397
2777, 34 230 117 69 173 1 577 104 2 322 435 530 309 369 114 125 272 284 22 244
2781, 107 42 102 81 110 117 47 133 83 167 173 212 1 322 137 435 530 369 194 114
2784, 224 192 69 1 104 2 137 435 168 530 166 261 309 194 105 839 125 396 284 129
2786, 19 81 61 110 230 224 47 69 4 178 173 294 104 322 137 435 530 73 284 442
2793, 224 47 104 168 309 114 213 839 396 232 22 244 404 382 529 38 53 397 763 124
2795, 107 42 41 81 230 117 224 69 178 173 294 2 322 395 168 166 309 369 194 114
2805, 167 173 294 322 168 309 369 272 232 442 22 244 404 529 5 185 506 38 437 402
2811, 80 224 69 4 294 577 2 395 435 168 166 261 369 114 839 125 396 232 442 404
2821, 81 61 67 117 224 47 133 577 104 435 168 530 166 114 213 105 839 125 396 73
2830, 107 230 117 47 167 178 104 322 395 137 168 530 166 309 369 114 105 839 125 284
2831, 42 224 47 178 1 2 137 168 309 213 105 839 125 396 73 284 129 382 529 5
2835, 25 19 81 230 67 69 117 192 133 83 167 530 435 2 137 166 261 395 168 73
2837, 19 81 224 83 69 4 167 173 294 212 1 2 435 168 530 194 396 73 272 129
2840, 25 42 19 41 192 67 69 224 178 4 294 173 166 194 395 213 137 114 322 104
2845, 117 110 67 4 47 192 577 294 22 839 114 212 322 104 194 166 435 384 161 376
2847, 42 41 61 47 117 67 192 178 133 4 167 173 69 212 435 577 1 2 213 261
2853, 25 42 80 102 81 61 110 230 117 224 133 83 69 4 167 178 173 212 577 395
2855, 102 61 110 47 224 69 178 173 294 1 577 2 168 137 435 261 369 213 194 105
2856, 230 67 192 47 133 69 167 178 173 294 212 577 104 2 395 137 435 166 194 114
2858, 42 41 102 230 117 67 224 192 133 178 294 212 1 173 2 435 577 530 137 104
2862, 139 41 80 230 117 133 83 178 104 137 168 530 261 369 194 114 213 839 396 284
2873, 41 81 110 230 67 224 192 47 69 167 173 294 212 1 577 104 137 166 261 309
2875, 61 110 133 83 577 2 322 435 168 530 261 309 369 213 105 839 272 284 129 442
2879, 107 42 19 80 102 61 110 230 67 133 83 69 178 1 104 322 435 168 166 261
2890, 139 25 80 69 83 133 212 117 167 294 173 395 309 105 125 213 137 114 322 530
2892, 110 133 4 167 178 1 104 322 395 137 168 166 369 114 396 272 284 244 404 382
2896, 110 230 178 47 212 577 435 173 166 194 395 105 322 807 272 284 129 604 442 22
2900, 139 80 41 61 230 133 167 212 192 67 117 224 395 4 5 213 261 577 1 294
2903, 3598 4086 1310 28 5003 1070 1028 2022 1667 1296 1248 3583 819 1680 1390 1697 4044 2976 3319 354
2909, 67 83 178 173 294 322 168 261 369 114 105 125 396 73 272 232 22 244 404 382
2911, 25 107 80 224 47 83 69 167 178 173 294 212 1 322 137 435 168 530 166 261
2914, 102 61 110 67 192 47 4 167 173 294 1 104 2 137 435 166 309 369 194 213
2918, 701 5490 4126 4159 4971 406 2802 654 5445 2860 892 137 663 5355 19 1996 2826 294 259 61
2922, 107 47 69 4 2 168 166 309 369 213 105 839 284 129 442 244 382 5 185 53
2924, 80 117 224 133 83 69 167 294 2 395 137 261 309 369 114 213 105 839 125 73
2930, 224 192 178 47 435 2 137 322 309 395 166 261 105 125 213 284 382 22 272 129
2931, 139 80 230 117 47 133 83 173 104 168 369 284 244 404 382 5 506 437 97 397
2938, 34 80 61 117 47 83 4 167 294 2 322 395 137 435 530 166 369 194 114 213
2943, 230 67 294 435 173 166 309 105 530 38 369 396 272 284 129 442 22 459 404 436
2944, 2 425 81 117 669 178 69 396 232 757 435 437 5 114 406 309 487 6 129 691
2949, 25 19 41 81 110 67 224 133 212 1 577 2 395 137 168 530 166 261 309 369
2950, 102 80 230 83 178 133 577 435 1 194 395 261 137 530 168 284 129 604 73 459
2956, 102 61 224 178 294 395 166 369 105 839 125 272 129 232 442 404 382 529 506 38
2957, 107 41 61 230 67 117 224 133 4 178 294 212 104 322 137 168 530 261 213 105
2958, 2267 19 1 2 42 69 114 47 178 83 224 2258 73 807 212 4 67 194 173 168
2960, 107 19 67 133 69 294 1 577 137 435 168 530 309 114 105 839 125 396 73 272
2961, 102 192 224 178 133 4 435 173 166 395 261 213 137 530 104 168 369 396 272 839
2963, 4850 4619 1655 1983 5300 1945 2 1795 1963 102 171 401 3653 4870 4060 1124 1199 425 22 2350
2964, 230 83 104 395 435 530 309 213 839 125 396 284 232 22 244 404 5 185 53 437
2968, 80 1 224 167 435 294 244 284 173 185 83 117 69 5 124 161 261 577 406 105
2974, 230 224 4 2 435 261 114 129 232 442 404 529 185 38 53 97 397 763 76 225
2976, 192 173 395 137 168 261 194 213 105 839 125 73 284 129 232 442 807 97 402 397
2979, 107 80 224 192 47 133 69 1 104 2 322 137 435 168 166 261 213 125 396 129
2981, 25 117 83 69 104 322 395 168 309 114 839 396 284 22 404 529 5 38 53 807
2983, 41 61 67 133 4 212 1 577 104 322 395 435 166 261 194 114 213 73 272 284
2986, 107 81 117 47 83 4 167 173 1 104 137 435 530 369 194 213 125 73 284 129
2987, 976 1318 1063 3610 977 102 80 107 1065 3733 230 4488 1955 28 47 839 459 3529 1813 849
2988, 61 41 110 230 117 192 133 212 83 294 167 173 435 104 530 137 322 395 168 166
2991, 25 110 230 133 83 173 294 2 261 369 213 284 129 232 404 382 529 5 185 506
3000, 25 41 81 61 110 67 224 192 83 69 167 294 212 2 395 137 435 168 530 261
3004, 80 110 133 83 178 173 212 577 2 435 166 261 369 114 105 125 73 22 244 404
3006, 230 224 192 83 294 1 322 577 2 137 530 261 168 309 114 213 73 125 284 396
3008, 67 224 83 69 167 178 173 212 104 2 168 166 309 194 114 105 396 272 284 129
3011, 42 19 81 102 61 67 69 83 133 167 4 577 435 1 166 194 395 309 105 261
3012, 80 110 67 224 125 83 166 167 133 47 2 435 261 168 105 104 322 213 839 369
3013, 102 110 117 224 83 69 4 167 178 173 294 212 1 577 322 395 137 261 309 369
3014, 25 42 19 61 230 167 69 173 4 294 395 577 435 1 2 104 322 261 137 194
3015, 41 80 67 117 224 47 69 4 173 294 577 104 395 168 166 309 194 114 105 73
3019, 18 110 230 178 47 104 167 83 173 117 322 133 395 137 382 369 213 437 839 161
3029, 224 167 212 322 435 530 137 2 114 284 369 105 404 529 396 506 272 5 162 669
3031, 102 212 80 224 117 83 435 230 395 294 167 4 114 396 73 86 105 168 213 322
3041, 224 192 4 322 137 168 213 839 272 129 22 244 404 382 529 5 185 807 402 162
3044, 81 117 224 47 167 294 1 104 137 168 530 309 213 105 839 129 22 382 5 185
3045, 69 173 1 168 166 261 194 213 105 839 125 284 129 442 404 382 5 185 38 437
3053, 61 192 83 178 166 194 395 125 261 114 104 807 38 168 369 396 284 839 129 604
3054, 230 67 294 2 322 435 530 166 369 194 839 396 73 129 442 244 404 382 185 38
3059, 41 230 67 133 4 167 395 137 530 166 369 194 105 272 284 442 244 404 529 5
3061, 107 133 167 173 104 435 168 125 73 272 284 129 244 185 437 402 162 763 124 459
3063, 18 80 102 81 230 117 47 133 83 4 167 212 577 104 395 137 168 530 261 369
3064, 107 110 224 192 47 69 173 212 577 137 530 309 114 213 105 839 73 272 129 442
