userid,foodid
2291, 80 147 97 42 240 597 27 475 193 1018 1082 417 1304 839 1650 468 1091 799 638 1362
2294, 217 1853 147 327 117 709 33 80 1907 2026 175 936 475 8 2292 947 99 90 597 2730
2309, 969 346 556 2177 777 689 709 65 88 334 198 720 132 323 1095 821 289 1559 1979 1168
2310, 915 347 28 534 291 82 295 1028 919 1427 769 93 455 799 216 2033 1694 708 1155 907
2315, 1474 80 1618 771 708 418 910 1691 67 376 324 1071 7 776 2233 102 1250 269 2145 180
386, 537 1924 754 1907 274 341 2636 2005 61 295 242 904 936 2000 611 665 947 784 748 3081
2321, 2195 919 973 842 199 119 778 380 436 769 503 3019 784 362 1900 2005 1144 2720 2704 2153
2323, 19 1162 1697 2704 348 565 1584 1754 938 1753 1694 2167 389 2636 1155 3729 1834 599 304 2208
2324, 113 628 14 772 644 247 441 1587 71 2802 1797 539 132 1651 1719 1221 1624 1151 307 1283
2326, 556 455 611 389 2730 235 35 152 241 484 838 1369 969 747 503 408 61 1493 193 1452
2329, 355 611 80 1221 747 1301 350 1166 1618 2337 1584 545 197 2252 1678 450 1096 342 395 376
2337, 42 107 815 293 25 11 179 528 891 643 1628 105 83 1212 620 451 504 147 47 317
2340, 25 8 109 3 11 2120 2331 943 863 1967 907 136 155 41 838 364 784 1365 1288 1294
8582, 139 985 175 346 407 323 1405 94 1366 973 53 350 229 1363 1343 341 2233 1822 476 594
2344, 107 624 954 888 266 309 123 606 1756 147 248 952 195 616 3571 417 84 986 52 513
2345, 362 539 1527 943 354 1082 462 1365 236 253 1585 268 1940 35 625 327 249 1162 136 590
2351, 25 573 496 537 1874 755 754 793 188 1398 556 985 626 674 726 630 628 771 259 380
2359, 334 56 179 346 1096 302 812 384 90 1046 304 1804 522 14 620 283 606 1202 532 954
2363, 2836 907 1113 776 1119 266 107 1352 2177 317 147 2392 1618 1773 820 132 1123 1754 1523 1585
2365, 522 44 274 248 269 907 241 394 80 863 407 1264 449 2626 668 439 1151 403 690 1154
2367, 532 17 25 34 376 323 2153 355 307 806 802 79 414 2730 845 1085 3552 80 193 3166
2371, 107 110 1300 102 436 125 741 609 787 1084 1559 1299 1042 8 1263 469 1335 2252 1740 1408
2377, 1889 107 2145 1084 1492 358 87 566 236 468 1134 1274 30 19 81 1151 606 1424 887 122
2379, 1130 849 741 246 2089 590 76 42 625 898 565 353 407 19 462 99 12 211 1032 1996
2380, 189 599 689 308 380 17 572 668 665 247 407 1300 1066 1051 464 82 787 353 540 1352
2381, 1299 689 403 663 1650 12 1458 1645 849 410 363 1193 2374 1728 146 3247 691 207 1212 1678
2387, 25 455 1365 1264 353 609 32 3586 1300 1095 722 710 2197 97 1715 88 737 2014 453 392
2389, 25 755 256 107 1651 334 61 99 418 2104 863 291 1335 1362 1299 2167 200 380 1932 577
2390, 102 1612 504 418 532 2033 1096 771 1288 354 784 1705 90 1398 846 2208 708 707 7 269
2392, 25 566 27 1234 399 969 845 1618 556 846 726 891 652 2292 638 1309 958 100 530 396
2400, 25 376 439 248 122 273 613 80 700 1080 1119 1096 257 352 242 1780 17 272 963 664
2405, 1719 211 1205 841 663 2102 240 119 113 963 265 29 1624 1996 2085 1669 1018 994 170 724
2413, 233 1256 1761 2602 793 985 549 381 338 1412 3032 1474 363 1599 1305 295 1754 858 1153 1102
2414, 691 6 82 1411 709 8 453 978 131 719 1523 260 1306 395 1907 439 1153 1343 720 1206
2419, 891 494 717 889 207 1773 1748 1228 531 963 1060 1123 879 985 2384 1996 1492 958 248 17
2423, 171 19 217 726 749 689 772 209 577 1874 293 1300 418 136 81 1740 441 87 266 2056
2427, 28 25 1071 882 755 1261 346 572 613 469 453 99 439 192 443 87 4 12 2225 1569
2431, 338 216 436 549 847 408 532 1274 209 1411 217 534 731 414 427 645 1096 762 69 233
2437, 123 307 383 490 1697 445 80 88 1105 1082 1305 462 882 357 828 392 1754 1585 754 668
2449, 2602 289 212 609 29 1084 815 307 1754 2225 726 940 462 709 475 1398 777 3586 731 263
2450, 348 293 826 580 1091 1427 566 943 274 221 1960 87 891 590 1728 462 1298 700 403 1212
2453, 767 940 392 445 1256 84 664 644 2225 1 476 427 1740 93 810 769 1155 3899 751 403
2470, 2195 709 188 2225 445 307 1874 899 611 943 509 2529 1301 1343 777 731 338 2120 650 131
2474, 107 1335 566 501 228 276 2233 662 1399 435 762 888 1202 94 2626 755 167 1924 591 915
2475, 668 357 1228 1907 1935 134 32 595 597 1834 1382 289 620 209 1651 3032 1299 1016 490 1095
2476, 28 849 690 1917 81 334 105 719 323 127 462 938 3 792 522 501 847 68 1352 453
2478, 418 1822 117 302 2900 99 102 815 96 209 3174 771 1361 427 2056 195 2016 229 534 337
2480, 494 838 689 127 611 19 1228 891 269 1365 440 936 2864 230 887 334 2384 2195 1206 1804
2481, 201 383 755 441 1300 645 1697 1576 689 2836 476 253 339 3800 1176 19 1991 1612 132 407
2488, 1304 1405 724 1645 849 522 1134 1948 348 645 1618 793 324 342 27 193 504 708 2195 1168
2495, 27 919 25 394 938 1155 364 228 1080 246 1369 1349 1651 985 193 330 1628 1691 969 392
2508, 2602 663 81 80 25 211 724 1365 484 826 192 654 217 459 146 102 1155 28 1361 518
2509, 934 2145 1697 899 44 317 1834 1618 134 1162 630 618 908 1248 2122 2467 898 992 621 109
2510, 1458 290 383 83 464 908 532 52 1084 907 358 62 60 534 994 971 1584 497 269 1176
2512, 41 1586 147 643 952 162 233 24 915 724 1948 577 1176 228 209 42 188 317 1071 1907
2517, 1559 338 131 1041 689 398 985 501 293 565 33 427 1754 622 469 407 1612 1967 2053 441
2519, 1228 537 42 439 494 663 802 1628 473 1403 28 393 1288 262 2145 1080 445 846 302 748
2527, 216 392 2020 842 567 331 1359 754 591 510 383 1501 1155 730 3739 741 1536 2494 398 2730
2530, 304 28 408 709 174 346 132 1084 664 726 858 606 2252 1299 469 696 4365 640 93 287
2534, 81 501 277 383 337 261 602 317 124 1095 904 889 649 940 166 413 616 2893 444 1834
2536, 109 362 1470 354 537 888 480 1996 813 407 2120 1044 613 918 3692 1222 33 1559 53 1665
2539, 468 42 771 436 179 1263 2252 938 197 1924 497 225 119 459 104 921 1051 25 2109 506
2542, 1300 19 1162 1205 229 118 198 761 977 982 812 503 668 408 324 2104 262 611 1405 134
2545, 324 2602 1874 445 339 170 494 769 772 1427 1669 898 235 1458 119 7 453 108 652 465
2547, 1361 1315 1719 287 626 691 534 522 618 1471 719 1288 1576 916 218 1305 453 257 377 514
2555, 18 34 708 207 253 171 433 56 1929 364 194 356 7 350 1113 1553 81 826 497 2153
2557, 34 25 845 828 440 730 1754 41 439 1315 646 383 919 2208 3 1044 206 376 200 1096
2558, 441 353 2605 1113 820 807 1095 2000 1728 1651 1046 1051 1403 249 355 787 123 2033 963 240
2561, 2576 2281 410 1907 389 1965 44 1335 368 334 611 3027 341 1874 1845 246 2000 821 376 3186
2568, 200 209 19 1874 1151 563 1335 127 1304 849 1205 334 126 947 1598 330 469 646 529 353
2571, 41 899 2626 473 3247 624 253 233 484 969 730 556 409 863 518 221 291 497 1837 376
429, 908 1352 96 3247 1705 2613 464 198 32 60 494 979 1228 339 307 1162 1082 2073 2331 907
2577, 858 2233 2613 462 2292 565 108 1365 348 43 414 1212 1705 369 835 52 668 1780 737 918
2590, 782 907 1130 766 248 663 731 1044 346 224 168 17 56 327 936 949 482 102 910 475
2591, 1398 611 916 563 754 954 539 113 625 1754 609 357 198 59 60 2550 726 532 1125 71
2592, 982 216 1041 1754 475 2020 1071 2252 771 399 1924 221 513 1113 111 136 228 566 1566 1470
2597, 87 1153 44 218 1085 749 82 425 90 640 637 290 737 545 407 136 1628 1775 1221 1939
2598, 513 918 730 132 867 1261 1398 7 110 2120 473 455 938 1734 2252 708 821 5 763 2202
2602, 1361 5 407 152 2550 216 625 1082 2225 394 973 1948 2085 350 611 209 2292 253 1474 1624
2605, 107 771 353 27 518 249 504 1113 274 677 899 4365 1071 580 1678 414 2602 441 248 611
2608, 107 1740 640 256 427 347 287 858 1492 334 381 2704 765 213 448 283 1427 123 2521 497
2610, 1256 122 445 337 994 919 323 7 643 60 709 2802 42 985 1 621 1835 330 2153 473
2611, 56 38 209 418 179 207 1660 849 236 326 353 1553 267 708 935 305 821 273 930 700
2614, 334 754 576 1071 1022 2550 645 418 241 43 638 985 1889 977 1470 441 85 709 915 803
2617, 34 574 2005 357 930 331 668 520 82 60 229 3927 69 549 766 791 1948 437 514 563
2619, 626 80 1398 580 388 12 1082 2602 289 1470 1221 212 563 217 842 198 229 27 1366 131
2623, 198 741 147 691 720 778 3438 822 56 76 2208 806 2233 1669 1874 710 719 842 1071 820
2626, 595 566 969 2636 17 838 916 1248 1748 1060 1585 658 162 1111 494 1061 1309 509 793 787
2628, 394 1967 355 665 398 640 772 402 413 134 509 175 383 762 192 501 1598 76 522 1458
2633, 638 1298 53 383 27 828 2550 107 24 1 1697 494 769 1940 355 754 265 42 2392 1874
8632, 935 139 188 2626 645 353 549 414 652 43 253 1113 1705 327 440 1569 837 2102 436 113
2642, 441 576 1398 1315 8 518 849 1361 209 1559 2626 867 230 240 380 918 992 534 241 821
2644, 510 42 331 355 1524 210 304 3081 295 1256 563 315 41 1536 436 417 514 81 289 1212
2647, 611 61 1300 1719 1651 591 350 618 2122 377 566 44 108 1835 41 665 1359 1130 2602 1248
2648, 42 80 355 626 846 362 1205 276 102 247 307 413 899 731 1754 1366 388 83 2145 1756
2652, 539 1530 1359 389 171 342 408 354 567 726 1041 331 473 615 302 1651 126 798 83 192
2657, 1176 638 755 549 1168 1576 1756 455 1071 107 1299 689 1018 924 1305 1754 535 616 1264 224
2658, 1105 958 1294 1424 1162 1924 738 1728 266 228 1091 42 1034 2195 828 1889 606 846 1288 667
2661, 80 295 1948 82 982 574 216 567 212 921 384 96 117 337 663 720 568 3586 110 2005
2664, 102 1398 468 2602 1155 80 2005 2026 126 731 618 330 423 2102 1105 609 2271 137 276 147
2669, 409 356 418 462 414 230 357 1967 484 47 398 1248 534 1305 690 947 1470 545 938 80
2682, 61 107 392 973 42 1105 621 232 707 591 362 440 449 1210 2167 837 1288 3186 776 60
2683, 41 756 1051 209 762 439 475 455 637 1016 468 1305 249 826 228 83 701 1084 1300 1228
2685, 139 947 28 80 211 958 1234 847 1248 1411 889 807 152 630 1176 223 628 392 1306 453
2687, 87 25 1206 930 1362 870 719 1365 1584 206 289 1940 123 1599 812 1474 882 99 1750 146
2688, 1948 330 380 217 248 1804 1153 565 626 389 1134 1523 274 1146 1585 259 338 423 669 677
2689, 80 915 241 2176 1315 2053 522 1584 756 3586 48 591 793 1264 563 842 323 936 125 389
2694, 34 81 1853 501 1306 2233 7 1453 451 2626 1599 1935 1134 45 194 2005 198 1300 724 192
2708, 1586 1587 644 662 1221 618 597 1889 1361 2768 209 1234 439 611 330 782 910 19 888 591
2709, 1335 389 134 266 425 992 664 812 273 2033 256 427 1304 1205 1143 650 76 1240 890 947
2711, 1474 29 261 1304 80 1176 754 1584 787 737 179 272 376 2026 414 291 96 247 1585 566
2713, 427 2197 107 455 719 1740 847 769 1154 537 403 1315 179 206 573 3729 1929 388 1697 1125
2715, 107 828 282 61 504 510 538 1315 331 1256 334 2626 882 2195 408 1579 1205 889 514 1536
2718, 915 263 1042 79 28 1234 762 1096 1651 1168 696 1470 2145 1991 132 741 71 1301 45 2589
2722, 599 195 630 28 1365 821 2467 204 384 1042 103 439 342 394 643 1022 313 137 1105 2521
2729, 418 646 389 1967 382 963 217 102 936 93 545 1044 1924 1694 188 724 531 397 2836 1834
2736, 609 1134 709 665 1780 84 28 493 65 484 787 2085 307 475 1028 224 1935 630 130 2636
2739, 468 356 249 181 1889 721 445 1762 134 1130 2056 3019 1660 1932 992 826 228 407 1445 2054
2743, 889 42 394 19 846 84 580 847 1095 1264 563 118 1694 122 952 2308 867 826 904 445
2745, 1697 1822 1130 266 257 317 841 103 469 1934 195 1146 2026 2550 1153 3586 334 1041 352 363
2747, 755 80 484 1728 765 549 193 2195 357 1650 2102 2292 532 737 522 2602 53 291 397 908
2748, 849 576 1366 1264 1176 580 348 452 1134 1907 45 219 392 985 211 947 109 846 147 1042
2749, 604 435 664 353 82 532 206 284 211 618 17 330 1234 2521 324 574 787 1205 910 383
2751, 2195 41 427 815 3 858 545 108 125 413 295 2521 1907 291 355 17 669 423 1305 47
2753, 833 969 403 845 3729 936 522 1754 813 81 2550 448 973 1288 2014 269 637 1427 882 618
2755, 41 27 919 218 1263 718 80 530 29 126 362 337 889 155 273 935 1474 737 952 1660
2756, 107 1105 1651 7 858 549 3729 1399 1299 919 815 1650 425 1256 473 668 821 383 2026 123
2759, 139 566 1740 330 1234 497 347 1361 82 2033 81 1032 427 291 1943 721 642 534 364 787
2762, 25 388 889 79 1748 80 114 211 32 41 1084 2085 1967 1382 3186 464 826 2225 963 4365
2763, 107 935 845 44 357 952 1335 1221 80 290 1264 2590 701 1427 341 1458 898 414 535 537
2765, 348 364 247 242 246 1804 1754 308 1559 368 1366 96 323 847 1940 2902 197 782 94 1701
2767, 918 484 889 609 919 813 640 291 1754 1264 858 348 249 228 1728 748 1678 2602 123 1234
2775, 34 418 837 484 323 1044 977 534 1740 266 858 2053 246 847 700 327 985 3 1398 1041
2777, 34 1924 863 88 1333 17 2195 307 119 891 1298 654 1261 2102 668 907 68 1458 197 330
2781, 107 566 404 42 207 82 1804 782 330 283 240 338 609 425 209 1660 97 440 2120 616
2784, 331 1948 315 2503 2281 849 8 2900 1294 1561 210 691 549 355 469 463 446 417 2509 584
2786, 69 754 842 1967 849 755 534 640 776 691 327 2020 784 556 110 228 2120 973 545 290
2793, 1335 407 522 763 919 1351 380 342 82 17 534 1304 669 377 563 99 609 1392 826 1130
2795, 42 107 1584 346 765 771 1205 563 826 1301 277 404 777 262 232 799 936 99 1628 1780
2805, 613 754 247 96 918 616 630 90 849 418 1804 45 1085 339 584 62 1451 708 235 1142
2811, 99 80 1474 69 2195 342 455 2 2576 1452 1082 765 646 822 2252 155 762 970 916 1155
2821, 259 331 61 2900 520 1561 643 315 350 541 867 747 1579 198 1202 3461 930 246 514 1566
2830, 107 1300 240 389 709 613 209 283 125 455 219 287 249 68 340 1804 1361 522 309 380
2831, 302 2900 3081 2503 1524 210 198 1561 2509 446 2491 583 362 798 1566 2020 289 2550 514 1948
2835, 19 25 217 918 765 312 97 620 427 2277 971 771 1105 2576 266 907 327 1249 232 643
2837, 475 413 346 625 247 904 724 327 19 663 737 52 17 1155 664 249 212 1105 356 2225
2840, 453 2836 42 644 1834 443 377 904 354 209 25 1095 19 1618 1032 1228 604 418 1691 651
2845, 1315 27 1274 28 776 134 117 2836 497 1202 1740 1352 677 398 161 86 882 930 689 1234
2847, 1405 327 41 42 61 707 2271 644 1212 799 1176 1719 2281 334 2822 293 376 1874 338 1113
2853, 81 936 403 646 102 609 793 958 355 691 188 167 289 707 484 339 452 80 1669 2177
2855, 580 904 274 61 168 767 665 611 24 1585 638 777 1697 79 891 751 616 86 1978 910
2856, 287 2521 30 93 354 1740 109 845 668 133 212 513 880 730 1352 597 985 14 307 613
2858, 41 645 640 867 42 448 225 355 506 277 1618 2467 324 1304 828 293 1306 1405 445 425
2862, 407 441 139 638 41 1134 433 2109 1645 94 626 776 962 1228 201 604 935 1734 1843 44
2873, 69 777 963 81 436 812 958 565 443 423 114 417 2229 645 1299 380 1 1154 384 1470
2875, 1948 452 899 33 356 1748 509 689 29 423 958 11 2000 2252 777 708 2026 787 341 240
2879, 42 107 522 102 730 110 654 122 384 813 171 291 19 1051 1155 1694 439 938 207 793
2890, 139 248 25 441 398 858 32 1740 1587 425 463 33 576 497 1362 193 383 2735 907 1359
2892, 1399 497 940 170 776 1907 484 14 720 921 295 882 193 443 1834 1362 802 52 626 724
2896, 1113 262 8 949 1352 626 936 1162 1576 445 1618 146 1427 2102 1365 3221 606 537 437 291
2900, 139 1948 230 41 719 1234 453 339 132 1028 793 181 80 630 436 1046 118 918 2102 289
2903, 616 110 936 7 1398 845 2730 799 1007 2549 2208 217 1357 242 136 1248 2177 51 1306 147
2909, 7 348 2550 919 1051 1618 473 898 439 277 1748 810 906 837 427 260 441 67 700 1095
2911, 25 1274 1399 1618 248 80 1151 958 535 1365 644 274 721 971 260 3247 353 132 14 799
2914, 1907 38 317 838 947 826 109 468 295 262 726 8 274 1228 61 2195 1199 534 87 2145
2918, 1162 168 181 1119 918 418 1935 2836 645 80 327 392 1694 287 99 350 19 30 29 248
2922, 567 107 462 510 1530 347 331 249 696 1335 541 3670 870 293 838 188 513 111 2491 2900
2924, 1051 350 1853 1559 395 2233 691 1874 2271 2252 407 189 90 1939 769 133 611 828 179 482
2930, 304 1536 1359 567 1628 32 969 580 84 324 347 2503 772 2900 1392 1212 936 504 229 334
2931, 576 1366 364 377 718 1146 1761 1306 776 394 1424 1599 1119 123 139 181 206 287 473 616
2938, 34 61 302 229 935 838 754 97 1907 282 382 291 446 1527 537 354 1478 1530 3028 1635
2943, 211 323 899 1298 2225 2104 888 982 346 2137 973 1697 84 82 1427 381 463 2054 772 1478
2944, 769 308 317 413 668 134 291 5 1234 384 218 845 65 919 269 1168 201 2005 273 355
2949, 19 25 2225 41 763 97 211 662 747 863 2605 1304 1298 1176 312 436 1411 33 563 847
2950, 1298 240 24 2033 1612 399 1411 1680 253 518 2160 573 304 3617 806 392 356 977 1051 599
2956, 501 762 3247 668 2281 590 463 484 1889 1917 2072 1264 951 1599 971 8 772 1618 691 741
2957, 107 256 41 709 242 302 331 567 1176 522 645 1527 162 210 383 858 510 117 179 82
2958, 114 207 1095 414 1719 580 531 2000 389 1162 807 2451 42 462 464 277 2613 1113 616 1144
2960, 755 19 107 620 501 2613 611 380 1168 528 2188 469 1576 436 376 938 60 2384 346 624
2961, 102 837 342 1298 707 2730 845 522 771 476 2120 597 62 704 731 1584 782 195 289 1697
2963, 837 2085 376 1205 381 24 1306 108 475 443 102 41 1361 1650 1333 757 84 228 867 261
2964, 381 395 230 363 887 1185 249 1645 1618 985 1076 423 201 3617 48 12 277 584 1804 1162
2968, 317 762 1719 3438 1474 936 44 977 334 418 584 435 1154 80 704 501 649 1071 84 841
2974, 354 355 899 204 2000 1153 969 509 106 755 2233 201 689 2167 103 1678 1612 1130 534 219
2976, 826 1889 1306 293 837 60 1085 347 93 1154 690 1369 576 1155 87 2233 1618 977 2521 175
2979, 331 1536 107 2503 2195 27 3751 604 389 615 1361 293 210 2536 1524 2515 1561 1579 1566 2509
2981, 211 425 1153 1333 353 826 1553 403 971 756 718 1748 307 440 847 776 778 38 701 889
2983, 41 537 256 1228 133 802 938 293 304 654 1365 545 969 5 181 576 534 1016 1948 392
2986, 107 7 726 383 625 167 425 380 1154 1028 871 11 654 1134 28 455 6 211 1967 847
2987, 107 41 1084 27 80 755 47 700 669 230 362 122 93 382 209 584 847 1288 904 357
2988, 940 1618 580 2177 290 41 1136 307 84 338 475 726 448 61 1181 1967 3019 1047 1315 433
2991, 465 204 388 242 737 496 25 898 394 1935 427 1176 2026 259 295 755 27 103 748 1042
3000, 25 323 118 654 404 262 473 2005 3 1234 739 1294 125 1651 936 951 1369 907 167 134
3004, 334 484 198 1080 109 368 2252 826 535 200 813 580 1153 1351 822 2387 1119 99 1618 354
3006, 787 624 408 793 462 307 263 392 1176 958 131 493 350 418 96 758 2292 1046 414 475
3008, 501 973 1306 1042 707 144 563 826 1151 427 761 2626 3438 994 1343 548 1162 1857 2190 1228
3011, 42 364 1256 1113 888 19 30 86 304 708 763 2020 253 1212 487 837 2000 94 449 2313
3012, 327 80 2836 392 782 44 225 179 418 1691 353 304 520 324 423 1645 331 126 1155 1352
3013, 565 110 453 776 45 317 784 269 1650 473 1304 828 710 171 381 1411 584 382 170 749
3014, 755 42 807 930 908 2613 3586 2864 907 265 408 1127 621 473 65 160 2467 211 188 689
3015, 80 41 357 200 1113 323 383 2613 534 1734 2053 2467 380 451 1142 94 256 30 181 782
3019, 18 1130 2864 646 531 613 626 1361 228 350 338 389 565 112 882 757 907 353 1398 1452
3029, 1691 2160 1804 849 246 947 274 441 8 2000 295 358 33 921 821 227 1071 918 2897 1366
3031, 418 863 248 256 102 253 1948 1359 1366 82 882 265 96 473 792 27 1240 1917 284 618
3041, 452 364 845 188 256 858 201 323 849 2177 643 898 394 626 147 253 3586 1315 597 537
3044, 1530 331 798 2900 417 1536 1524 812 282 1561 33 209 1066 136 3670 1527 2566 3461 568 1392
3045, 1263 935 338 293 590 770 958 211 291 2102 56 1134 2331 718 1247 618 2104 1823 690 2576
3053, 580 837 2521 522 136 845 822 611 918 1085 535 6 1735 604 408 277 889 324 192 1044
3054, 201 94 1584 826 219 399 242 235 1939 576 806 449 1299 277 1351 584 1365 341 1000 1298
3059, 646 1018 392 1263 710 394 513 721 691 652 1134 501 1346 338 1474 1365 43 534 1135 1032
3061, 107 899 383 625 204 1399 1398 269 985 2292 441 1082 910 718 2085 665 307 347 1333 643
3063, 18 86 889 194 566 283 102 584 1411 81 85 1221 337 295 80 263 1527 1943 28 1306
3064, 1365 107 613 403 1146 1408 110 364 621 32 127 1274 253 3586 2864 33 323 1113 1628 899
3066, 287 858 691 233 841 468 2549 2292 1127 1095 597 828 2277 2626 621 1155 762 1932 837 1042
8704, 188 969 131 591 84 494 248 522 755 597 346 425 80 1134 724 399 266 295 162 407
3075, 1234 915 195 29 109 334 242 2089 690 2145 962 707 2102 217 68 2225 2109 1651 809 240
3076, 904 353 211 436 532 475 1837 287 1669 613 233 1587 1474 635 2195 1105 2026 1151 813 1453
3078, 34 595 179 1889 1478 919 545 383 1134 2005 3 441 3729 718 769 2050 934 1234 2026 726
3080, 353 563 468 217 263 117 1294 2208 304 348 404 710 1041 118 549 82 1212 213 338 132
3089, 19 1651 436 330 528 1095 68 323 284 577 749 838 1889 307 83 882 522 6 638 60
3090, 867 56 539 826 41 242 45 209 522 1130 1524 181 918 921 224 576 282 2900 982 377
3093, 762 19 44 262 1105 1151 304 1018 969 487 1264 185 644 362 1559 1834 2252 1352 767 266
