userid,foodid
2123, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2125, 139 67 69 107 402 8 212 168 96 1162 125 102 309 382 41 1369 19 611 308 442
2129, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2131, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2138, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2141, 139 67 69 41 309 402 168 8 96 107 212 1162 125 102 442 210 376 308 611 1369
2145, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2148, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
2162, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2165, 139 67 168 8 402 69 1162 96 41 442 125 107 210 611 308 309 1369 376 425 212
8553, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
2169, 67 107 139 69 168 402 308 309 102 376 8 442 96 210 1162 125 611 1369 39 201
2172, 139 107 309 402 168 41 376 67 308 442 1162 102 110 210 435 96 69 8 212 1369
2180, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2182, 107 1162 2 194 402 80 376 613 425 210 4 230 73 38 529 125 67 308 1996 839
2187, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
2190, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2195, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2202, 139 67 69 107 402 8 168 96 212 1162 125 41 611 1369 382 102 442 309 308 376
2203, 139 67 69 212 107 402 8 168 96 125 1162 102 382 309 1369 19 611 41 308 32
2204, 139 107 69 102 19 309 8 168 41 402 96 67 125 376 1162 308 1369 210 117 611
2207, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
8561, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
2216, 139 67 107 69 402 8 168 96 212 1162 125 41 102 309 19 611 1369 442 382 376
2219, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2220, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2223, 139 67 69 402 107 212 8 168 96 102 1162 125 382 309 1369 611 19 41 32 308
2226, 19 139 107 39 402 210 442 168 308 1162 435 376 309 96 529 67 80 1369 73 611
2230, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
2231, 139 67 69 107 402 8 212 168 96 1162 125 309 382 102 41 1369 611 308 442 376
2232, 139 67 69 107 212 402 8 96 168 125 1162 102 309 382 1369 611 19 41 308 32
2243, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2259, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
2267, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2274, 139 308 309 41 402 168 442 435 210 107 376 69 1162 67 125 73 102 261 96 529
2277, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2281, 139 67 107 69 402 8 168 96 212 1162 125 41 309 611 102 1369 442 376 19 382
2283, 139 67 107 69 402 8 168 212 96 1162 125 102 309 382 1369 611 41 442 19 308
2284, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2291, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 308 32 41
2294, 139 67 107 402 168 8 69 96 1162 41 442 102 125 210 611 309 376 1369 212 308
2309, 139 67 107 69 8 402 168 96 212 1162 102 125 309 1369 611 382 442 41 308 376
2310, 139 67 69 107 402 8 212 168 96 1162 125 102 309 382 1369 611 41 442 19 308
2315, 139 69 212 41 1996 168 402 308 125 8 1162 309 166 442 96 102 261 194 32 611
8578, 139 168 102 309 308 212 402 1162 69 166 96 376 435 125 41 442 8 1369 611 117
2321, 139 107 67 69 168 402 8 96 1162 41 125 309 212 442 611 1369 102 376 210 308
2323, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2324, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
2326, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
2329, 139 309 107 402 19 308 168 376 67 442 212 102 96 210 69 41 166 1162 435 125
2337, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2340, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8582, 139 67 107 69 402 8 168 96 1162 212 125 309 41 102 611 382 1369 442 376 308
2344, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2345, 139 67 107 8 168 69 402 309 102 96 1162 41 125 442 376 308 212 1369 611 210
2351, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2359, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2363, 18 139 39 308 67 402 19 309 117 435 168 376 442 210 482 80 212 529 807 530
2365, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2367, 139 67 69 212 402 107 8 168 96 125 1162 102 382 309 1369 611 19 41 308 32
2371, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2377, 139 102 69 67 402 309 212 8 96 168 1162 125 308 41 107 442 1369 376 166 210
2379, 139 67 69 212 402 8 107 96 168 102 125 1162 382 309 1369 19 611 308 41 32
2380, 139 107 67 402 69 168 309 8 96 1162 442 210 308 376 41 125 611 102 425 1369
2381, 139 67 69 107 402 212 8 168 96 125 1162 102 382 309 1369 611 19 41 308 32
2387, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2389, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2390, 39 67 102 402 308 8 168 230 442 210 69 425 776 96 1162 1369 807 611 201 125
2392, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2400, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2405, 139 67 69 107 402 8 168 212 96 1162 125 102 309 382 1369 611 41 442 308 32
2413, 139 19 107 168 402 67 69 8 96 1162 309 125 442 212 210 41 376 1369 611 425
2414, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2419, 139 107 402 168 41 67 376 309 442 1162 210 8 96 18 117 69 80 308 611 125
2423, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2427, 139 67 69 212 107 402 8 96 168 125 1162 102 382 309 1369 19 611 41 308 32
2431, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2437, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2449, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2450, 139 107 67 69 402 168 8 96 1162 41 212 125 309 102 376 442 611 1369 308 210
2453, 230 402 69 168 1162 212 425 96 218 308 201 309 8 1369 67 376 442 125 22 613
2470, 139 67 107 402 69 168 8 309 41 96 102 212 1162 125 442 376 611 210 1369 308
2474, 19 402 308 309 139 168 435 212 376 69 210 39 102 96 442 1162 1369 73 807 529
2475, 139 67 107 69 168 402 8 96 1162 212 125 41 309 611 102 1369 442 19 382 376
2476, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2478, 139 67 69 107 402 8 212 168 96 125 1162 382 1369 41 611 102 309 308 442 32
2480, 139 107 67 69 168 8 402 96 1162 309 442 308 41 125 376 210 611 1369 212 425
2481, 139 67 107 402 168 69 8 309 96 442 308 1162 102 41 376 125 611 212 1369 210
2488, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
2495, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 32 308 41
2508, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
2509, 139 107 8 69 168 67 402 96 102 1162 212 309 125 41 382 1369 442 308 611 376
2510, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2512, 139 67 69 212 402 107 8 96 168 125 1162 102 309 382 19 1369 611 41 308 32
2517, 139 309 67 168 308 402 69 442 41 376 96 107 110 1162 210 166 8 125 102 261
2519, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2527, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2530, 139 309 168 402 8 41 96 442 69 67 166 102 376 117 308 1162 210 107 611 125
2534, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2536, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2539, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2542, 139 18 19 117 402 376 309 530 212 166 67 168 41 102 210 80 1162 96 435 308
2545, 139 107 110 309 67 402 41 376 308 168 212 442 96 166 210 8 69 1162 435 261
2547, 139 107 67 69 168 8 402 96 1162 309 41 125 210 442 102 19 376 1369 611 308
2555, 139 67 69 107 212 402 8 96 168 125 1162 102 382 309 19 1369 611 41 32 308
2557, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2558, 42 613 19 212 18 230 719 139 442 32 80 574 376 402 3727 22 425 435 309 308
2561, 139 107 67 168 402 69 8 1162 102 309 96 442 376 611 41 210 125 308 1369 425
2568, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
2571, 139 67 107 69 8 402 168 96 212 1162 125 102 309 1369 382 611 41 442 308 376
8621, 139 107 309 67 168 402 69 102 8 1162 96 41 376 308 125 442 212 210 611 1369
2577, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2590, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2591, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2592, 139 402 168 69 308 8 309 67 96 442 210 125 41 212 166 107 376 1162 1369 611
2597, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2598, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2602, 139 402 168 102 8 67 96 69 107 308 442 309 376 166 1162 210 611 1369 382 117
2605, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2608, 139 67 69 212 402 107 8 168 96 125 1162 102 382 309 19 1369 611 41 308 32
2610, 139 107 67 402 69 8 168 19 96 1162 210 309 125 41 442 212 102 1369 611 376
2611, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2614, 139 107 402 168 67 309 18 442 210 308 376 39 8 1162 96 80 117 110 435 611
2617, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2619, 139 67 107 69 8 402 168 212 96 1162 125 102 1369 611 382 309 442 41 32 308
2623, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2626, 139 107 67 69 168 402 8 1162 96 309 41 442 125 308 210 611 376 1369 212 382
2628, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2633, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
8632, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 1369 611 19 32 308 41
2642, 139 67 69 107 402 8 168 96 212 1162 125 102 309 611 1369 41 382 442 308 376
2644, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2647, 139 309 19 69 402 168 41 102 107 67 96 210 376 442 8 117 212 1162 611 1369
2648, 139 41 382 309 69 212 402 107 166 110 308 102 96 376 137 168 8 117 449 435
2652, 139 39 107 67 69 442 402 308 168 125 41 309 8 210 1162 96 261 212 611 1369
2657, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
2658, 139 309 107 41 402 168 19 8 96 210 425 102 376 442 212 110 166 1162 125 308
2661, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2664, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2669, 139 67 69 107 402 8 212 168 96 1162 125 102 309 382 1369 611 19 41 308 442
2682, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
2683, 139 67 107 69 402 8 168 96 1162 212 125 102 611 41 1369 309 442 382 376 308
2685, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2687, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2688, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2689, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2694, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2708, 139 67 69 107 402 212 8 96 168 1162 125 102 382 309 1369 611 19 41 32 308
2709, 139 442 39 69 210 212 402 308 309 41 117 168 1996 376 125 261 96 1162 611 8
2711, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2713, 139 402 168 442 8 107 308 69 67 210 96 309 39 376 41 102 1162 117 611 1369
2715, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2718, 139 67 69 212 402 107 8 96 168 125 102 1162 309 382 1369 19 611 41 308 32
2722, 139 308 402 39 442 168 41 309 376 19 69 67 212 210 435 96 73 80 1162 261
2729, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2736, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 308 32 41
2739, 139 107 402 67 168 309 69 19 1162 308 96 8 442 125 376 210 41 102 212 1369
2743, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
2745, 139 107 402 308 69 309 67 168 8 96 41 376 442 1162 210 102 125 611 1369 212
2747, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2748, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2749, 139 67 107 402 69 168 8 96 309 102 1162 212 41 125 442 376 611 1369 308 210
2751, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2753, 139 309 107 402 32 69 308 168 41 1996 210 8 96 442 102 67 117 382 166 611
2755, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
2756, 139 67 69 107 402 212 8 168 96 1162 125 102 309 382 1369 611 41 19 308 442
2759, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2762, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2763, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2765, 139 67 69 107 402 168 8 96 1162 212 125 309 41 102 611 442 1369 376 308 210
2767, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2775, 139 67 107 69 402 8 168 96 212 1162 125 41 19 1369 611 309 442 382 376 308
2777, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2781, 139 67 69 212 402 8 107 96 168 102 125 1162 382 309 1369 611 19 308 32 41
2784, 139 309 110 67 168 402 69 96 212 442 376 107 8 41 308 1162 117 210 166 1369
2786, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2793, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2795, 139 67 69 212 402 107 8 168 96 125 1162 102 382 309 19 1369 611 32 41 308
2805, 139 67 69 107 402 8 212 168 96 1162 125 102 382 1369 611 309 32 308 442 1983
2811, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
2821, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2830, 139 67 69 107 8 402 212 168 96 309 1162 102 125 41 382 1369 611 442 376 308
2831, 139 309 102 67 168 8 308 402 107 442 96 166 210 69 1162 376 19 1369 117 611
2835, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2837, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2840, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2845, 19 107 139 168 402 210 309 1162 376 8 96 308 102 442 125 1369 67 69 529 611
2847, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2853, 139 67 69 107 402 8 212 168 96 1162 125 382 102 1369 19 309 611 308 41 442
2855, 139 107 8 212 41 402 110 309 168 96 210 166 442 376 67 1162 425 32 69 1369
2856, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2858, 139 67 107 69 8 402 168 212 96 1162 125 102 611 1369 382 19 41 309 442 32
2862, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2873, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2875, 139 67 69 212 402 107 8 96 168 125 102 1162 382 309 1369 611 19 41 308 32
2879, 139 67 107 69 402 8 168 96 212 1162 125 102 382 611 1369 309 442 41 376 308
2890, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2892, 139 67 69 212 402 107 8 96 168 125 1162 102 382 309 1369 19 611 41 308 32
2896, 139 107 67 69 8 168 402 96 309 1162 102 212 125 382 611 1369 41 376 442 425
2900, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2903, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2909, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2911, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2914, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
2918, 139 67 69 107 402 8 168 96 212 1162 125 611 102 41 1369 382 442 309 308 376
2922, 139 67 69 212 402 107 8 96 168 125 102 1162 382 309 1369 611 19 308 41 32
2924, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2930, 139 67 107 69 8 402 168 96 212 1162 125 1369 611 102 382 41 442 32 309 308
2931, 139 67 69 107 8 402 168 212 96 1162 125 102 382 309 1369 611 41 442 308 376
2938, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2943, 139 67 69 107 402 8 212 168 96 1162 125 102 382 309 19 1369 611 41 442 308
2944, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
2949, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
2950, 139 107 309 67 69 402 41 168 102 376 1162 96 8 125 308 442 210 212 1369 611
2956, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 308 32 41
2957, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2958, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2960, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2961, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2963, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2964, 139 67 107 69 8 402 168 96 212 1162 125 382 1369 102 611 309 442 41 308 376
2968, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2974, 139 67 69 309 168 402 41 8 308 96 102 1162 212 442 107 125 376 210 1369 166
2976, 139 67 107 69 8 402 168 96 1162 212 125 102 611 1369 309 382 442 41 19 308
2979, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
2981, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
2983, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2986, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2987, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
2988, 139 19 107 67 69 168 402 1162 309 96 102 8 125 376 41 212 308 442 611 32
2991, 139 67 69 107 402 8 168 96 212 1162 125 102 41 309 611 1369 442 376 19 308
3000, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
3004, 139 67 168 402 8 442 1162 107 96 308 309 125 210 611 69 1369 19 376 41 102
3006, 139 309 402 107 41 67 168 308 212 69 96 442 376 166 8 102 1162 125 210 435
3008, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
3011, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
3012, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
3013, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
3014, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
3015, 139 107 168 67 69 402 19 8 96 1162 102 125 382 442 212 309 376 611 1369 210
3019, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
3029, 139 67 102 402 166 8 309 168 107 96 69 442 308 376 210 1162 125 611 1369 117
3031, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
3041, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
3044, 139 67 107 69 402 168 8 309 96 102 1162 125 442 41 376 210 212 611 1369 308
3045, 139 67 107 69 402 168 8 96 1162 212 125 102 309 611 1369 41 442 382 19 376
3053, 139 67 69 107 402 8 212 168 96 1162 125 102 382 309 1369 19 611 41 308 442
3054, 139 67 69 402 107 8 212 168 96 1162 125 382 102 309 1369 611 41 308 442 376
3059, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
3061, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
3063, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
3064, 139 67 69 212 402 107 8 168 96 1162 125 102 382 1369 309 611 32 308 19 41
3066, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
8704, 166 42 139 117 102 309 402 4 256 376 32 308 230 67 80 96 574 168 8 1983
3075, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 308 32 41
